,name,boundary,floor,ceiling
155,EG D701O ,+570000.00-0120000.00/+562630.00-0100000.00/+560530.00-0100000.00/+563148.00-0114510.00/+564357.00-0120000.00/+570000.00-0120000.00,0,660
156,EG D701P ,+572125.00-0120000.00/+565038.00-0104118.00/+564548.00-0100000.00/+562630.00-0100000.00/+570000.00-0120000.00/+572125.00-0120000.00,0,660
157,EG D701Q ,+572125.00-0120000.00/+571500.00-0100000.00/+564548.00-0100000.00/+565038.00-0104118.00/+572125.00-0120000.00,0,660
158,EG D701R ,+580135.00-0120000.00/+573301.00-0100000.00/+571500.00-0100000.00/+572125.00-0120000.00/+580135.00-0120000.00,0,660
159,EG D701S ,+584514.00-0120000.00/+582859.00-0100000.00/+573301.00-0100000.00/+580135.00-0120000.00/+584514.00-0120000.00,0,660
160,EG D701T ,+593000.00-0120000.00/+593000.00-0100000.00/+582859.00-0100000.00/+584514.00-0120000.00/+593000.00-0120000.00,0,660
161,EG D701U ,+590000.00-0130000.00/+593000.00-0120000.00/+584514.00-0120000.00/+585236.00-0130000.00/+590000.00-0130000.00,0,660
162,EG D701V ,+585236.00-0130000.00/+584514.00-0120000.00/+580135.00-0120000.00/+581454.00-0130000.00/+585236.00-0130000.00,0,660
163,EG D701W ,+581454.00-0130000.00/+580135.00-0120000.00/+572125.00-0120000.00/+573126.00-0130000.00/+581454.00-0130000.00,0,660
164,EG D701X ,+573126.00-0130000.00/+572125.00-0120000.00/+564357.00-0120000.00/+573126.00-0130000.00,0,660
165,EG D701Y ,+573809.00-0073422.00/+572324.00-0072233.00/+572253.00-0072531.00/+573347.00-0074803.00/+572004.00-0072347.00/+573809.00-0073422.00,0,660
166,EG D702 FORT GEORGE,+573617.00-0040047.00/+573449.00-0040128.00/+573440.00-0040257.00/+573456.00-0040438.00/+573534.00-0040338.00/+573617.00-0040047.00,0,2100
167,EG D703 TAIN,+575224.00-0033030.00/+575054.00-0034630.00/+574500.00-0035500.00/+574500.00-0040254.00/+575136.00-0040812.00/+580324.00-0034436.00/+580700.00-0033700.00/+580300.00-0033000.00/+575224.00-0033000.00/+575224.00-0033030.00,0,15000
168,EG D704 HEBRIDES,+573727.00-0071811.00/+573143.00-0071055.00/+572625.00-0072457.00/+573305.00-0073017.00/+573727.00-0071811.00,0,10000
169,EG D710 RAASAY,+572200.00-0054927.00/+572200.00-0055935.00/+573500.00-0055800.00/+573800.00-0055800.00/+573800.00-0055000.00/+573445.00-0055000.00/+572200.00-0054927.00,0,1500
170,EG D712A ,+585202.00-0052659.00/+581310.00-0052344.00/+581920.00-0055243.00/+584432.00-0055510.00/+585202.00-0052659.00,0,660
171,EG D712B ,+591444.00-0035801.00/+590716.00-0033308.00/+580412.00-0044247.00/+581310.00-0052344.00/+585202.00-0052659.00/+591444.00-0035801.00,0,660
172,EG D712C ,+590716.00-0033308.00/+584654.00-0022720.00/+574827.00-0033350.00/+580412.00-0044247.00/+590716.00-0033308.00,0,660
173,EG D712D ,+584654.00-0022720.00/+583622.00-0015427.00/+574000.00-0020624.00/+574000.00-0025821.00/+574827.00-0033350.00/+584654.00-0022720.00,0,660
174,EG D801 ,+590000.00-0043000.00/+584500.00-0043000.00/+584500.00-0050000.00/+590000.00-0050000.00/+590000.00-0043000.00,0,55000
175,EG D802 ,+584500.00-0043000.00/+583435.00-0043000.00/+583200.00-0044728.00/+583200.00-0050000.00/+584500.00-0050000.00/+584500.00-0043000.00,0,55000
176,EG D803 GARVIE ISLAND,+583705.00-0045220.00,0,40000
177,EG D809C ,+585000.00-0023314.00/+585000.00-0014526.00/+582600.00-0015049.00/+582600.00-0024048.00/+585000.00-0023314.00,0,55000
178,EG D809N ,+592300.00-0015130.00/+592300.00-0014200.00/+590500.00-0014200.00/+585000.00-0014526.00/+585000.00-0023314.00/+585800.00-0023040.00/+592300.00-0015130.00,0,55000
179,EG D809S ,+582600.00-0024048.00/+582600.00-0015049.00/+575000.00-0015840.00/+575000.00-0022415.00/+581630.00-0024345.00/+582600.00-0024048.00,0,55000
180,EG P611  FASLANE,+560331.00-0045159.00,0,2200
181,EG P813 DOUNREAY,+583435.00-0034434.00,0,2100
182,EG R002 DEVONPORT,+502317.00-0041114.00,0,2000
183,EG R063 DUNGENESS,+505449.00+0005717.00,0,2000
184,EG R095 SARK,+492546.00-0022145.00,0,2374
185,EG R101 ALDERMASTON,+512203.00-0010847.00,0,2400
186,EG R104 BURGHFIELD,+512424.00-0010125.00,0,2400
187,EG R105 HIGHGROVE HOUSE,+513720.00-0021050.00,0,2000
188,EG R107 BELMARSH,+513020.00+0000529.00/+512951.00+0000541.00/+512943.00+0000454.00/+513020.00+0000529.00,0,2000
189,EG R153 HINKLEY POINT,+511233.00-0030749.00,0,2000
190,EG R154 OLDBURY,+513852.00-0023415.00,0,2000
191,EG R155 BERKELEY,+514134.00-0022936.00,0,2000
192,EG R157 HYDE PARK,+513212.00-0000911.00/+513020.00-0000648.00/+513000.00-0000730.00/+513001.00-0000637.00/+512917.00-0000634.00/+512915.00-0000726.00/+512852.00-0000649.00/+512834.00-0000719.00/+512857.00-0000756.00/+512858.00-0000849.00/+512921.00-0000847.00/+512939.00-0001132.00/+513011.00-0001123.00/+513028.00-0001209.00/+513208.00-0001038.00/+513151.00-0000952.00/+513212.00-0000911.00,0,1400
193,EG R158 CITY OF LONDON,+513125.00-0000547.00/+513118.00-0000439.00/+513043.00-0000418.00/+513016.00-0000433.00/+513037.00-0000704.00/+513108.00-0000653.00/+513125.00-0000547.00,0,1400
194,EG R159 ISLE OF DOGS,+513035.00-0000025.00/+512954.00-0000033.00/+512938.00-0000022.00/+512931.00-0000049.00/+512921.00-0000113.00/+513000.00-0000154.00/+513018.00-0000110.00/+513035.00-0000025.00,0,1400
195,EG R160 THE SPECIFIED AREA,+512912.00-0001716.00/+513420.00-0001407.00/+513318.00-0000904.00/+513409.00-0000318.00/+513130.00-0000045.00/+512645.00-0000044.00/+512712.00-0000610.00/+512515.00-0001222.00/+512854.00-0001407.00/+512912.00-0001716.00,0,1400
196,EG R204 LONG LARTIN,+520627.00-0015119.00,0,2200
197,EG R212 WHITEMOOR,+523430.00+0000446.00,0,2000
198,EG R214 WOODHILL,+520049.00-0004813.00,0,2400
199,EG R217 SIZEWELL,+521250.00+0013707.00,0,2000
200,EG R219 SANDRINGHAM HOUSE,+524819.00+0003104.00/+524948.00+0003049.00/+525117.00+0003033.00/+525132.00+0003424.00/+525003.00+0003447.00/+524834.00+0003510.00/+524819.00+0003104.00,0,2000
201,EG R220 ANMER HALL,+525003.00+0003447.00,0,2000
202,EG R311 CAPENHURST,+531550.00-0025708.00,0,2200
203,EG R312 SPRINGFIELDS,+534634.00-0024815.00,0,2100
204,EG R313 SCAMPTON,+531828.00-0003303.00,0,9500
205,EG R315 FULL SUTTON,+535837.00-0005224.00,0,2000
206,EG R319 MANCHESTER,+532934.00-0021450.00,0,1700
207,EG R321 WAKEFIELD,+534057.00-0013034.00,0,1600
208,EG R322 WYLFA,+532458.00-0042852.00,0,2100
209,EG R413 SELLAFIELD,+542505.00-0032944.00,0,2000
210,EG R431 MAGHABERRY,+543053.00-0061110.00,0,2000
211,EG R432 DURHAM,+544859.00-0013617.00/+544820.00-0013301.00/+544741.00-0012945.00/+544544.00-0013054.00/+544623.00-0013410.00/+544702.00-0013726.00/+544859.00-0013617.00,0,2200
212,EG R444 HEYSHAM,+540147.00-0025452.00,0,2000
213,EG R445 BARROW IN FURNESS,+540635.00-0031410.00,0,2000
214,EG R446 HARTLEPOOL,+543807.00-0011049.00,0,2000
215,EG R504 SHOTTS,+554950.00-0034935.00,0,2800
216,EG R515 HUNTERSTON,+554317.00-0045338.00,0,2000
217,EG R516 TORNESS,+555806.00-0022431.00,0,2100
218,EG R603 ROSYTH,+560147.00-0032703.00,0,2000
219,EG R610A ,+583000.00-0033902.00/+582828.00-0033815.00/+582356.00-0032847.00/+580345.00-0041248.00/+580300.00-0043000.00/+580000.00-0043700.00/+574700.00-0042500.00/+573900.00-0043000.00/+573800.00-0044500.00/+573000.00-0043800.00/+571800.00-0045200.00/+571100.00-0045300.00/+570900.00-0050000.00/+570000.00-0050200.00/+565400.00-0050500.00/+565600.00-0054700.00/+571300.00-0053500.00/+575000.00-0054300.00/+580000.00-0051500.00/+583000.00-0044900.00/+583000.00-0043000.00/+582500.00-0043000.00/+583000.00-0042000.00/+583000.00-0033902.00,0,5000
220,EG R610B ,+575000.00-0054300.00/+574004.00-0054050.00/+573840.00-0055739.00/+570000.00-0055644.00/+570000.00-0061504.00/+574715.00-0061637.00/+575000.00-0054300.00,0,5000
221,EG R610C ,+582218.00-0033224.00/+581434.00-0031929.00/+581121.00-0032654.00/+581900.00-0033940.00/+582218.00-0033224.00,0,2000
222,EG R610D ,+574900.00-0040606.00/+574500.00-0040254.00/+574234.00-0041056.00/+573900.00-0043000.00/+574700.00-0042500.00/+574900.00-0040606.00,0,2000
223,EG R612 ARBROATH,+563449.00-0023645.00,0,6000
224,EG R704 BALMORAL,+570227.00-0031349.00,0,3500
225,EG R705 BIRKHALL,+570144.00-0030427.00,0,3500
226,EG R002 DEVONPORT,+502317.00-0041114.00,0,2000
227,EG R063 DUNGENESS,+505449.00+0005717.00,0,2000
228,EG R095 SARK,+492546.00-0022145.00,0,2374
229,EG R101 ALDERMASTON,+512203.00-0010847.00,0,2400
230,EG R104 BURGHFIELD,+512424.00-0010125.00,0,2400
231,EG R105 HIGHGROVE HOUSE,+513720.00-0021050.00,0,2000
232,EG R107 BELMARSH,+513020.00+0000529.00/+512951.00+0000541.00/+512943.00+0000454.00/+513020.00+0000529.00,0,2000
233,EG R153 HINKLEY POINT,+511233.00-0030749.00,0,2000
234,EG R154 OLDBURY,+513852.00-0023415.00,0,2000
235,EG R155 BERKELEY,+514134.00-0022936.00,0,2000
236,EG R157 HYDE PARK,+513212.00-0000911.00/+513020.00-0000648.00/+513000.00-0000730.00/+513001.00-0000637.00/+512917.00-0000634.00/+512915.00-0000726.00/+512852.00-0000649.00/+512834.00-0000719.00/+512857.00-0000756.00/+512858.00-0000849.00/+512921.00-0000847.00/+512939.00-0001132.00/+513011.00-0001123.00/+513028.00-0001209.00/+513208.00-0001038.00/+513151.00-0000952.00/+513212.00-0000911.00,0,1400
237,EG R158 CITY OF LONDON,+513125.00-0000547.00/+513118.00-0000439.00/+513043.00-0000418.00/+513016.00-0000433.00/+513037.00-0000704.00/+513108.00-0000653.00/+513125.00-0000547.00,0,1400
238,EG R159 ISLE OF DOGS,+513035.00-0000025.00/+512954.00-0000033.00/+512938.00-0000022.00/+512931.00-0000049.00/+512921.00-0000113.00/+513000.00-0000154.00/+513018.00-0000110.00/+513035.00-0000025.00,0,1400
239,EG R160 THE SPECIFIED AREA,+512912.00-0001716.00/+513420.00-0001407.00/+513318.00-0000904.00/+513409.00-0000318.00/+513130.00-0000045.00/+512645.00-0000044.00/+512712.00-0000610.00/+512515.00-0001222.00/+512854.00-0001407.00/+512912.00-0001716.00,0,1400
240,EG R204 LONG LARTIN,+520627.00-0015119.00,0,2200
241,EG R212 WHITEMOOR,+523430.00+0000446.00,0,2000
242,EG R214 WOODHILL,+520049.00-0004813.00,0,2400
243,EG R217 SIZEWELL,+521250.00+0013707.00,0,2000
244,EG R219 SANDRINGHAM HOUSE,+524819.00+0003104.00/+524948.00+0003049.00/+525117.00+0003033.00/+525132.00+0003424.00/+525003.00+0003447.00/+524834.00+0003510.00/+524819.00+0003104.00,0,2000
245,EG R220 ANMER HALL,+525003.00+0003447.00,0,2000
246,EG R311 CAPENHURST,+531550.00-0025708.00,0,2200
247,EG R312 SPRINGFIELDS,+534634.00-0024815.00,0,2100
248,EG R313 SCAMPTON,+531828.00-0003303.00,0,9500
249,EG R315 FULL SUTTON,+535837.00-0005224.00,0,2000
250,EG R319 MANCHESTER,+532934.00-0021450.00,0,1700
251,EG R321 WAKEFIELD,+534057.00-0013034.00,0,1600
252,EG R322 WYLFA,+532458.00-0042852.00,0,2100
253,EG R413 SELLAFIELD,+542505.00-0032944.00,0,2000
254,EG R431 MAGHABERRY,+543053.00-0061110.00,0,2000
255,EG R432 DURHAM,+544859.00-0013617.00/+544820.00-0013301.00/+544741.00-0012945.00/+544544.00-0013054.00/+544623.00-0013410.00/+544702.00-0013726.00/+544859.00-0013617.00,0,2200
256,EG R444 HEYSHAM,+540147.00-0025452.00,0,2000
257,EG R445 BARROW IN FURNESS,+540635.00-0031410.00,0,2000
258,EG R446 HARTLEPOOL,+543807.00-0011049.00,0,2000
259,EG R504 SHOTTS,+554950.00-0034935.00,0,2800
260,EG R515 HUNTERSTON,+554317.00-0045338.00,0,2000
261,EG R516 TORNESS,+555806.00-0022431.00,0,2100
262,EG R603 ROSYTH,+560147.00-0032703.00,0,2000
263,EG R610A ,+583000.00-0033902.00/+582828.00-0033815.00/+582356.00-0032847.00/+580345.00-0041248.00/+580300.00-0043000.00/+580000.00-0043700.00/+574700.00-0042500.00/+573900.00-0043000.00/+573800.00-0044500.00/+573000.00-0043800.00/+571800.00-0045200.00/+571100.00-0045300.00/+570900.00-0050000.00/+570000.00-0050200.00/+565400.00-0050500.00/+565600.00-0054700.00/+571300.00-0053500.00/+575000.00-0054300.00/+580000.00-0051500.00/+583000.00-0044900.00/+583000.00-0043000.00/+582500.00-0043000.00/+583000.00-0042000.00/+583000.00-0033902.00,0,5000
264,EG R610B ,+575000.00-0054300.00/+574004.00-0054050.00/+573840.00-0055739.00/+570000.00-0055644.00/+570000.00-0061504.00/+574715.00-0061637.00/+575000.00-0054300.00,0,5000
265,EG R610C ,+582218.00-0033224.00/+581434.00-0031929.00/+581121.00-0032654.00/+581900.00-0033940.00/+582218.00-0033224.00,0,2000
266,EG R610D ,+574900.00-0040606.00/+574500.00-0040254.00/+574234.00-0041056.00/+573900.00-0043000.00/+574700.00-0042500.00/+574900.00-0040606.00,0,2000
267,EG R612 ARBROATH,+563449.00-0023645.00,0,6000
268,EG R704 BALMORAL,+570227.00-0031349.00,0,3500
269,EG R705 BIRKHALL,+570144.00-0030427.00,0,3500
